date,Home Price Index (Middle Tier),msa_state,city,title,id,frequency,seasonal_adjustment
1995-03-01,77.168384667318,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1995-04-01,76.551759244217,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1995-05-01,75.97632678510999,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1995-06-01,75.83724663963899,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1995-07-01,75.861786776435,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1995-08-01,75.831442102388,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1995-09-01,75.704948349303,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1995-10-01,75.600343031061,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1995-11-01,75.40581436592,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1995-12-01,75.489704651457,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1996-01-01,75.282272244437,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1996-02-01,75.140420792162,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1996-03-01,74.85544473110501,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1996-04-01,74.997942306137,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1996-05-01,74.977065305736,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1996-06-01,74.813785156403,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1996-07-01,74.678948314557,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1996-08-01,74.338597028061,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1996-09-01,74.349980998053,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1996-10-01,74.42654203577,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1996-11-01,74.575535568235,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1996-12-01,74.45948437018501,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1997-01-01,74.650114053511,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1997-02-01,74.825567855206,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1997-03-01,74.980395513427,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1997-04-01,75.209167347016,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1997-05-01,75.383761382995,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1997-06-01,75.62585811556599,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1997-07-01,75.943056434261,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1997-08-01,76.44893455049599,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1997-09-01,76.906089614442,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1997-10-01,77.601427743472,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1997-11-01,78.320234123351,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1997-12-01,79.13994607371299,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1998-01-01,79.917499799014,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1998-02-01,80.912408126637,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1998-03-01,81.99044328125599,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1998-04-01,83.19090774246101,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1998-05-01,84.447798766587,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1998-06-01,85.633169998852,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1998-07-01,86.609847552902,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1998-08-01,87.63567999397499,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1998-09-01,88.791704817341,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1998-10-01,89.569456784678,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1998-11-01,90.18575399418002,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1998-12-01,90.725107099749,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1999-01-01,91.245418470469,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1999-02-01,91.99865508038602,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1999-03-01,92.86191296175899,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1999-04-01,93.585987103372,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1999-05-01,94.396601102929,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1999-06-01,95.33169224137698,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1999-07-01,96.121555616478,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1999-08-01,96.74935557411,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1999-09-01,97.333345626986,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1999-10-01,98.214851570708,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1999-11-01,99.18381057511499,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
1999-12-01,100.29908151834,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2000-01-01,100.961992012656,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2000-02-01,101.774701849319,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2000-03-01,103.21597591204299,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2000-04-01,104.245700591898,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2000-05-01,105.21983785945801,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2000-06-01,105.78682450397801,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2000-07-01,106.53146732221799,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2000-08-01,107.01196125257201,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2000-09-01,108.09100256365,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2000-10-01,109.048776268511,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2000-11-01,110.63528712473699,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2000-12-01,111.720812201117,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2001-01-01,112.90505336905599,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2001-02-01,113.95291020321501,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2001-03-01,115.05142949088601,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2001-04-01,115.920068480468,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2001-05-01,116.375258834249,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2001-06-01,117.194703584816,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2001-07-01,118.05806835816401,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2001-08-01,119.383515248416,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2001-09-01,120.51626571677099,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2001-10-01,121.68566373796699,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2001-11-01,122.687649433594,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2001-12-01,123.916744551033,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2002-01-01,125.550692657291,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2002-02-01,126.98557584419301,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2002-03-01,128.763583886866,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2002-04-01,130.754441918186,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2002-05-01,132.926339648721,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2002-06-01,135.272793639507,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2002-07-01,137.421289817893,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2002-08-01,139.656099620116,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2002-09-01,142.041585496079,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2002-10-01,144.74761347382,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2002-11-01,147.337265013832,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2002-12-01,149.582035383206,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2003-01-01,151.571838307688,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2003-02-01,153.292136278529,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2003-03-01,154.910021881781,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2003-04-01,156.609246386597,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2003-05-01,158.53465983507,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2003-06-01,160.803142380645,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2003-07-01,163.716929329404,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2003-08-01,167.523570158891,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2003-09-01,171.341695656219,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2003-10-01,174.971996722009,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2003-11-01,178.469782729682,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2003-12-01,182.543242145836,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2004-01-01,186.77057373271998,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2004-02-01,190.89196865215598,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2004-03-01,196.87324233373002,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2004-04-01,202.595489918618,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2004-05-01,208.316728325672,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2004-06-01,214.06632974429797,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2004-07-01,218.72607007063098,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2004-08-01,220.51359511496497,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2004-09-01,221.345045473988,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2004-10-01,222.395405260539,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2004-11-01,224.051777585293,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2004-12-01,227.274415999425,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2005-01-01,230.13996908849398,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2005-02-01,234.361467555192,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2005-03-01,238.936955125573,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2005-04-01,243.039784164058,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2005-05-01,246.90816017992,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2005-06-01,250.681666384431,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2005-07-01,254.807632584204,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2005-08-01,258.93603259066504,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2005-09-01,263.615446463868,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2005-10-01,267.577852747771,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2005-11-01,270.860370785435,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2005-12-01,274.108289781668,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2006-01-01,277.074235349434,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2006-02-01,280.730470719231,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2006-03-01,282.008981938251,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2006-04-01,282.373176535294,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2006-05-01,281.824376537647,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2006-06-01,280.99428463411,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2006-07-01,280.879974118795,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2006-08-01,279.494453435149,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2006-09-01,279.080409804306,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2006-10-01,279.567191725975,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2006-11-01,280.882557764206,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2006-12-01,281.465514618542,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2007-01-01,281.857498312939,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2007-02-01,280.227721183129,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2007-03-01,278.10480529216,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2007-04-01,276.39092746808,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2007-05-01,274.263102684329,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2007-06-01,270.93183392762296,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2007-07-01,266.955409239156,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2007-08-01,262.494491048917,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2007-09-01,258.891089223458,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2007-10-01,251.61010854671798,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2007-11-01,241.911967606641,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2007-12-01,233.174491806761,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2008-01-01,226.41239047872398,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2008-02-01,217.86396669756303,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2008-03-01,210.77313326753398,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2008-04-01,204.68024120879102,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2008-05-01,199.292803008166,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2008-06-01,195.37603095254698,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2008-07-01,190.69211838526599,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2008-08-01,186.693123499916,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2008-09-01,182.645965116513,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2008-10-01,180.262715441342,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2008-11-01,178.167249581822,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2008-12-01,175.20418371084,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2009-01-01,171.977715732649,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2009-02-01,169.835406249827,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2009-03-01,167.855466250478,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2009-04-01,165.782620360616,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2009-05-01,164.424511122611,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2009-06-01,164.696857252905,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2009-07-01,166.31373637462,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2009-08-01,168.22503879091698,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2009-09-01,170.296585277191,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2009-10-01,171.497816591326,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2009-11-01,174.614631098369,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2009-12-01,176.553463506573,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2010-01-01,178.19247693757598,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2010-02-01,178.253301825977,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2010-03-01,178.941465321423,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2010-04-01,179.983047396273,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2010-05-01,180.86096093747298,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2010-06-01,180.288842304927,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2010-07-01,178.84827855634103,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2010-08-01,178.00484046791698,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
2010-09-01,177.10116277497102,CA,Los Angeles,"Home Price Index (Middle Tier) for Los Angeles, California",LXXRMTSA,Monthly,Seasonally Adjusted
