city,msa_state,date,year,quarter,hpi,weekly_wages,rpp,population,gdp,unemployment_rate,crimes,subprime,poverty,patents,private_establishments,premature_death_rate,snap
Ogden,UT,2014-01-01,2014,1,202.80889175673494,750.3996067228329,97.573,630.994,36.900022821136176,3.9,2.055487056929226,24.134290247072908,9.455361699160374,0.0697312494255096,22.144426095969216,263.86301327746384,73.76139868207939
Ogden,UT,2014-04-01,2014,2,205.45301500241973,738.815305335403,97.137,633.39975,37.104563902969645,3.7,2.0066316729679796,23.91335630221159,9.35919954391355,0.030079948056416773,22.210302419601522,268.86324396258107,72.99655549279898
Ogden,UT,2014-07-01,2014,3,208.64219874173253,743.4528925192869,96.701,635.8054999999999,37.30755710669379,3.7,1.958146005342829,23.916494825209284,9.263037388666724,0.03296688423706538,22.33859254127245,273.86347464769824,72.23750030473157
Ogden,UT,2014-10-01,2014,4,210.3005742861752,748.3136051478019,96.26499999999999,638.21125,37.509019936580565,3.7,1.910025873094528,23.909840356354508,9.1668752334199,0.02564734020691672,22.577163909285524,278.86370533281547,71.48416766392006
Ogden,UT,2015-01-01,2015,1,212.80553315050813,752.994348579479,95.829,640.617,37.70896963396226,3.6,1.8622671580679253,23.13871299738041,9.070713078173075,0.018382771280614916,22.191106386499268,283.8639360179327,70.73649309962116
Ogden,UT,2015-04-01,2015,2,216.52818035166962,761.655485600808,95.72325,643.6555,37.90537018638076,3.6,1.9719399585647914,22.78044390900935,8.860224006679353,0.039903660461715604,22.42037860315029,283.0745213616589,69.57526192194427
Ogden,UT,2015-07-01,2015,3,221.22497822229388,766.107672543954,95.6175,646.694,38.099925157802616,3.6,2.080582160960207,22.849415560417278,8.649734935185629,0.05233094054244804,22.607291856735955,282.28510670538515,68.4249428632398
Ogden,UT,2015-10-01,2015,4,223.47480238748182,782.485172072423,95.51175,649.7325,38.29266044102766,3.6,2.1882082241537866,23.117181369836004,8.439245863691905,0.0423251107186419,22.8340124589735,281.49569204911137,67.28538283062646
Ogden,UT,2016-01-01,2016,1,227.3598080335538,760.3242799418621,95.406,652.771,38.48360144675545,3.5,2.2948323378336357,22.525869098372365,8.228756792198183,0.04289406238941375,22.476488692052804,280.7062773928376,66.15643158167259
Ogden,UT,2016-04-01,2016,2,233.61060816260687,779.788389197225,96.05175,655.62,39.07246232573747,3.4,2.2993502333668894,22.058096097963222,8.077741831953286,0.024404380586315243,22.627436624874164,281.1353057331613,64.60297123333639
Ogden,UT,2016-07-01,2016,3,238.43497338280366,811.88082651778,96.6975,658.469,39.65622755209432,3.3,2.3038290337130523,21.975025012671797,7.9267268717083885,0.04172738652266162,22.857568085969117,281.5643340734851,63.06295360905372
Ogden,UT,2016-10-01,2016,4,241.78651556702695,793.995896648967,97.34325000000001,661.318,40.234962983012714,3.2,2.3082692441457815,21.948124363048272,7.775711911463491,0.04219567878805946,22.957185499260568,281.9933624138089,61.536204972494325
Ogden,UT,2017-01-01,2017,1,245.60193902242295,804.960817425127,97.989,664.167,40.80873334567962,3.2,2.312671361269078,21.625194571812926,7.624696951218594,0.015056454174928895,22.611782879908215,282.4223907541326,60.02255456835404
